month,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd,station,PM2.5
10,23,190.0,3.0,74.0,1800.0,1.0,16.5,1005.4,13.8,0.0,1.5,NW,Tiantan,175.0
6,16,44.0,6.0,21.0,400.0,195.0,31.1,992.5,11.5,0.0,2.2,SE,Shunyi,44.0
9,23,176.0,3.0,74.0,1400.0,46.0,20.8,1010.0,15.7,0.0,0.6,NW,Wanshouxigong,143.0
3,10,159.0,116.0,78.0,3400.0,13.0,4.8,1018.3,-3.5,0.0,1.7,E,Guanyuan,129.0
5,23,66.0,2.0,21.0,200.0,62.0,16.2,1013.8,-7.5,0.0,2.0,NW,Shunyi,11.0
12,18,390.0,84.0,188.0,5400.0,8.0,2.7,1026.0,-8.1,0.0,1.7,WSW,Wanshouxigong,305.0
9,19,18.0,4.0,47.0,500.0,59.0,26.1,1003.7,13.2,0.0,1.2,W,Nongzhanguan,12.0
7,4,91.0,2.0,23.0,600.0,67.0,25.7,996.5,15.4,0.0,0.6,SE,Dingling,61.0
3,15,14.0,4.0,19.0,300.0,84.0,10.6,1012.9,-12.1,0.0,1.9,SSW,Guanyuan,7.0
4,8,50.0,3.0,2.0,,112.0266,21.1,1004.8,-8.4,0.0,7.0,WNW,Huairou,12.0
4,19,29.0,3.0,9.0,300.0,105.0,24.3,1004.0,-10.6,0.0,1.3,ESE,Changping,8.0
6,18,8.0,2.0,20.0,400.0,121.0,30.0,993.0,8.4,0.0,6.8,NW,Gucheng,8.0
2,19,226.0,39.0,119.0,2700.0,45.0,5.0,1005.0,-11.2,0.0,1.0,SW,Wanshouxigong,192.0
3,20,356.0,14.0,58.0,700.0,83.0,18.6,1006.7,3.6,0.0,2.8,ESE,Nongzhanguan,74.0
2,21,114.0,38.0,100.0,1700.0,16.0,1.5,1021.7,-10.7,0.0,1.4,SW,Gucheng,79.0
6,3,212.0,10.0,26.0,1200.0,89.0,26.1,996.5,18.2,0.0,1.6,E,Changping,187.0
12,4,44.0,21.0,47.0,700.0,4.0,-1.5,1011.3,-10.1,0.0,0.9,N,Dingling,32.0
4,23,57.0,20.0,41.0,1000.0,57.0,13.2,1010.4,-5.4,0.0,1.8,SSE,Shunyi,51.0
1,14,164.0,22.0,75.0,1800.0,22.0,3.5,1019.7,-3.5,0.0,1.3,NE,Shunyi,164.0
3,7,86.0,35.0,39.0,1600.0,29.0,3.3,1014.6,-6.4,0.0,0.7,N,Dingling,60.0
3,15,13.0,2.0,12.0,300.0,93.0,14.0,1023.9,-23.1,0.0,2.0,S,Shunyi,7.0
6,23,41.0,4.0,122.0,600.0,2.0,23.8,999.9,16.8,0.0,0.0,WNW,Aotizhongxin,41.0
5,19,202.0,84.0,51.0,1600.0,301.0,26.2,1010.1,12.6,0.0,1.7,SE,Shunyi,174.0
6,9,162.0,3.0,31.0,500.0,62.0,27.9,990.0,19.4,0.0,1.6,S,Dingling,42.0
10,11,149.0,13.0,37.0,1300.0,112.0,22.5,1008.8,14.1,0.0,1.6,E,Dingling,149.0
1,16,168.0,23.0,65.0,1600.0,33.0,2.2,1017.8,-6.7,0.0,0.8,SSE,Tiantan,168.0
3,18,50.0,7.0,26.0,500.0,68.0,4.0,1022.0,-25.0,0.0,2.5,SW,Guanyuan,25.0
2,12,14.0,14.0,61.0,700.0,34.0,5.0,1026.0,-15.0,0.0,1.6,WSW,Wanliu,14.0
6,20,145.0,7.0,19.0,1200.0,232.0,24.3,998.1,17.1,0.0,2.8,NNE,Wanliu,70.0
11,17,39.0,2.0,2.0,100.0,76.0,7.0,1017.0,-18.8,0.0,4.4,WNW,Dingling,9.0
11,6,288.0,12.0,81.0,6400.0,8.0,5.1,1015.0,4.8,0.0,0.5,ENE,Nongzhanguan,288.0
5,16,64.0,11.0,14.0,500.0,237.0,29.3,1010.4,5.4,0.0,2.0,S,Nongzhanguan,45.0
12,10,60.0,27.0,70.0,1900.0,4.0,1.3,1023.1,-7.7,0.0,1.2,NNE,Nongzhanguan,58.0
8,23,199.0,3.0,102.0,1300.0,24.0,23.9,998.8,22.2,0.0,0.0,NW,Gucheng,132.0
11,6,5.0,3.0,8.0,200.0,69.0,9.2,1014.0,-11.5,0.0,1.6,NW,Gucheng,3.0
4,2,41.0,2.0,7.0,200.0,69.0,12.9,1010.4,-19.3,0.0,2.2,NE,Gucheng,10.0
7,16,227.0,2.0,32.0,,107.0,30.5,1002.3,26.9,0.0,1.8,NW,Nongzhanguan,227.0
9,20,78.0,2.0,78.0,1700.0,6.0,20.1,1007.8,18.8,0.0,0.4,N,Wanliu,78.0
1,3,72.0,23.0,77.0,3200.0,2.0,-9.5,1020.6,-13.4,0.0,0.9,NE,Wanliu,53.0
3,23,153.0,32.0,98.0,900.0,60.0,16.1,1007.9,2.8,0.0,3.1,SW,Wanliu,106.0
1,1,178.0,90.0,94.0,2600.0,1.0,-3.1,1016.2,-5.7,0.0,1.3,ENE,Guanyuan,143.0
4,18,359.0,14.0,40.0,500.0,76.0,20.2,1009.9,6.9,0.0,2.1,NE,Wanliu,138.0
9,16,62.0,3.0,17.0,1000.0,124.0,22.55,1003.25,18.2,0.0,1.8,SE,Dingling,62.0
2,20,231.0,92.0,121.0,3500.0,20.0,0.0,1027.0,-13.7,0.0,0.1,ESE,Shunyi,231.0
10,17,23.0,2.0,17.0,200.0,72.0,16.9,1017.8,-2.8,0.0,1.7,N,Aotizhongxin,8.0
11,23,235.0,17.0,117.0,1800.0,2.0,11.0,1019.4,6.3,0.0,0.5,ENE,Wanliu,235.0
6,6,8.0,4.0,22.0,100.0,52.0,25.3,1002.1,15.9,0.0,1.4,NE,Aotizhongxin,8.0
11,13,36.0,10.0,7.3908,,46.6956,-0.7,1021.9,-24.2,0.0,4.5,NNW,Wanliu,19.0
5,19,28.0,2.0,36.0,500.0,62.0,14.6,1006.9,12.3,0.7,2.4,NNE,Tiantan,28.0
9,7,63.0,2.0,16.0,500.0,16.0,14.375,1008.0,12.4,0.0,1.3,NW,Dingling,63.0
5,8,20.0,4.0,53.0,600.0,26.0,18.9,1003.0,-0.5,0.0,1.7,ENE,Wanshouxigong,20.0
1,9,125.0,24.0,67.0,2600.0,9.0,-4.0,1037.0,-8.9,0.0,1.6,SSE,Tiantan,113.0
5,7,112.0,8.0,85.0,600.0,2.0,12.8,1007.9,5.5,0.0,1.7,ENE,Wanliu,38.0
8,4,18.0,2.0,57.0,600.0,2.0,19.5,1001.1,19.5,0.0,0.0,NW,Guanyuan,11.0
5,7,113.0,12.0,62.0,1000.0,11.0,19.6,999.3,10.3,0.0,1.2,NE,Wanliu,48.0
12,10,29.0,17.0,27.0,500.0,22.0,-1.5,1033.0,-24.9,0.0,4.5,NNW,Wanliu,10.0
2,2,18.0,7.0,20.0,400.0,66.0,0.0,1027.0,-17.3,0.0,2.1,NNW,Tiantan,9.0
7,19,63.0,5.0,28.0,600.0,233.0,30.9,1006.8,13.7,0.0,2.9,SE,Tiantan,51.0
10,9,21.0,4.0,17.0,300.0,56.0,16.4,1010.2,0.5,0.0,3.3,NNW,Aotizhongxin,4.0
6,7,119.0,7.0,54.0,900.0,17.0,24.7,1003.2,16.4,0.0,1.5,NE,Shunyi,70.0
2,4,21.0,5.0,24.0,600.0,63.0,-2.2,1015.8,-7.1,0.0,2.0,NW,Huairou,12.0
1,1,207.0,88.0,97.0,3700.0,1.0,0.5,1013.4,-9.5,0.0,0.7,ENE,Aotizhongxin,139.0
5,2,158.0,6.0,46.0,500.0,49.0,14.7,1006.9,-3.6,0.0,3.6,S,Nongzhanguan,44.0
12,10,46.0,5.0,28.0,600.0,33.0,-0.3,1018.5,-13.3,0.0,2.9,ENE,Huairou,26.0
2,9,30.0,11.0,56.0,900.0,21.0,6.2,1022.5,-8.2,0.0,1.3,ENE,Nongzhanguan,24.0
8,10,29.0,2.0,39.0,600.0,50.0,25.2,1002.0,17.9,0.0,0.9,E,Wanliu,4.0
5,1,15.0,2.0,27.0,300.0,83.0,18.0,999.7,9.9,0.1,1.6,NE,Guanyuan,3.0
4,0,7.0,3.0,20.0,300.0,76.0,5.7,1018.8,-10.1,0.0,2.9,NNW,Tiantan,5.0
11,12,3.0,,60.0,1600.0,9.0,8.0,1015.7,1.6,0.0,2.1,ESE,Tiantan,3.0
7,7,77.0,2.0,7.0,500.0,124.0,24.5,995.8,19.6,0.0,0.5,ENE,Dingling,54.0
10,9,3.0,2.0,17.0,300.0,44.0,16.4,1024.2,-4.8,0.0,1.9,NW,Changping,3.0
10,23,124.0,3.0,71.0,2200.0,2.0,15.4,1009.6,14.8,0.3,0.6,SW,Gucheng,124.0
6,19,74.0,3.0,30.0,900.0,132.0,25.1,1000.6,16.0,0.0,1.2,SW,Wanliu,23.0
3,1,182.0,10.0,56.0,900.0,3.0,3.8,1022.1,-7.4,0.0,0.0,NW,Gucheng,50.0
11,8,17.0,4.0,43.0,600.0,32.0,3.8,1022.9,-11.8,0.0,1.8,NNW,Wanshouxigong,17.0
9,14,107.0,25.0,20.0,1000.0,106.0,27.0,1007.5,15.7,0.0,3.0,SW,Tiantan,107.0
7,11,68.0,2.0,42.0,800.0,70.0,31.3,999.2,23.1,0.0,1.0,NNW,Wanliu,68.0
7,17,116.0,7.0,15.0,900.0,257.0,33.3,1004.7,18.3,0.0,2.8,S,Tiantan,114.0
6,17,25.0,2.0,20.0,300.0,80.0,32.7,999.2,6.8,0.0,1.2,NNW,Aotizhongxin,15.0
6,9,133.0,8.0,30.0,1500.0,76.0,29.1,1006.8,20.0,0.0,1.4,WNW,Shunyi,109.0
10,9,122.0,8.0,65.0,1400.0,2.0,13.1,1020.2,1.4,0.0,1.3,E,Huairou,60.0
6,21,129.0,4.0,55.0,1000.0,114.0,25.5,1000.1,12.7,0.0,0.5,WNW,Gucheng,60.0
11,17,163.0,21.0,79.0,1200.0,24.0,10.1,1019.2,-1.3,0.0,1.4,SW,Nongzhanguan,122.0
5,18,135.0,2.0,28.0,100.0,84.0,15.8,1011.8,3.9,0.0,0.9,W,Guanyuan,55.0
7,2,248.0,6.0,9.0,900.0,51.0,24.6,999.3,22.7,0.0,1.0,NE,Shunyi,248.0
2,16,71.0,3.0,8.0,200.0,75.0,0.0,1016.9,-31.9,0.0,5.5,WNW,Changping,9.0
6,12,11.0,4.0,20.0,3000.0,90.0,27.4,1004.1,3.1,0.0,2.0,SW,Nongzhanguan,11.0
1,7,28.0,11.0,56.0,1200.0,10.0,-13.6,1027.7,-23.3,0.0,1.5,N,Shunyi,20.0
1,12,114.0,61.0,73.0,2100.0,14.0,2.0,1017.0,-8.2,0.0,1.6,N,Dongsi,84.0
6,7,13.0,2.0,27.0,400.0,70.0,22.1,997.9,9.9,0.0,2.5,NE,Aotizhongxin,13.0
12,13,8.0,2.0,8.0,300.0,68.0,1.8,1022.2,-14.0,0.0,6.7,WNW,Aotizhongxin,8.0
3,12,13.0,6.0,2.0,,86.0,9.6,1014.9,-23.2,0.0,2.3,WNW,Dingling,13.0
1,7,113.0,43.0,50.0,2700.0,5.0,-6.0,1032.0,-16.6,0.0,1.4,SSW,Dongsi,57.0
6,1,54.0,2.0,81.0,1100.0,2.0,17.5,1008.2,15.8,0.0,0.0,SE,Guanyuan,41.0
6,5,100.0,7.0,127.0,1500.0,2.0,24.2,1000.9,19.5,0.0,1.0,ENE,Aotizhongxin,100.0
4,17,108.0,10.0,21.0,1000.0,142.0,21.8,1009.5,4.4,0.0,2.4,SSE,Dongsi,77.0
4,17,70.0,5.0,34.0,600.0,152.0,16.7,1006.1,1.9,0.0,1.5,SSE,Nongzhanguan,70.0
6,13,150.0,11.0,57.0,2700.0,6.0,19.6,1005.9,19.1,0.0,0.7,ENE,Tiantan,134.0
10,6,121.0,4.0,65.0,900.0,3.0,6.4,1012.5,3.9,0.0,0.7,N,Tiantan,73.0
7,3,51.0,6.0,25.0,700.0,95.0,25.7,1007.7,15.7,0.0,1.2,WSW,Aotizhongxin,51.0
12,16,32.0,20.0,39.0,,25.9182,0.2,1029.1,-16.6,0.0,1.3,ENE,Tiantan,24.0
1,9,194.0,30.0,84.0,2200.0,2.0,-2.4,1022.0,-8.3,0.0,1.1,N,Dingling,194.0
6,18,40.0,2.0,17.0,400.0,189.0,30.7,1001.9,13.0,0.0,2.5,SSE,Tiantan,18.0
10,3,323.0,24.0,108.0,2200.0,1.0,7.5,1019.7,6.6,0.0,1.0,NE,Aotizhongxin,247.0
10,14,24.0,5.0,50.0,400.0,72.0,26.5,1014.6,0.2,0.0,1.7,WNW,Tiantan,10.0
1,0,197.0,33.0,77.0,3300.0,4.0,-6.4,1018.6,-14.2,0.0,1.0,N,Gucheng,118.0
4,19,147.0,13.0,69.0,800.0,35.0,16.4,1013.3,0.9,0.0,3.1,SW,Guanyuan,39.0
9,14,99.0,6.0,18.0,1000.0,164.0,30.1,998.0,17.2,0.0,1.4,SW,Gucheng,99.0
3,14,118.0,20.0,63.0,1400.0,75.0,14.7,1016.9,-11.7,0.0,2.9,SW,Dongsi,101.0
10,22,19.0,3.0,50.0,400.0,21.0,13.5,1008.3,9.2,0.0,0.5,E,Gucheng,19.0
12,4,16.0,18.0,39.0,300.0,45.0,2.0,1027.0,-13.4,0.0,2.1,N,Nongzhanguan,12.0
9,8,187.0,18.0,72.0,1900.0,9.0,22.0,1010.0,17.1,0.0,1.0,SSW,Tiantan,148.0
1,23,89.0,18.0,74.0,1300.0,3.0,-2.0,1021.0,-12.9,0.0,0.1,N,Gucheng,32.0
8,9,44.0,8.0,64.0,600.0,36.0,29.4,1008.4,11.0,0.0,1.5,ENE,Guanyuan,23.0
4,18,63.0,8.0,21.0,500.0,144.0,21.3,1004.9,2.0,0.0,2.1,SSW,Dongsi,48.0
10,6,133.0,6.0,51.0,1900.0,2.0,7.5,1007.9,7.4,0.0,0.5,SSE,Tiantan,133.0
11,8,40.0,9.0,68.0,1800.0,2.0,0.2,1023.3,-0.7,0.2,1.6,ESE,Nongzhanguan,40.0
2,15,75.0,26.0,38.0,800.0,53.0,1.7,1022.5,-7.9,0.0,2.4,SSW,Aotizhongxin,71.0
2,18,230.0,49.0,88.0,4000.0,7.0,6.2,1012.8,-1.5,0.0,0.7,WNW,Shunyi,230.0
4,6,149.0,17.0,111.0,1400.0,2.0,9.1,1011.7,3.1,0.0,1.1,NE,Guanyuan,90.0
5,21,76.0,4.0,75.0,500.0,32.0,16.6,997.4,-0.2,0.0,1.4,SW,Wanshouxigong,26.0
11,15,29.0,18.0,32.0,600.0,53.0,12.4,1015.0,-6.6,0.0,0.7,ENE,Huairou,29.0
6,3,50.0,3.0,45.0,5000.0,39.0,15.4,993.5,13.6,0.0,0.9,SW,Wanliu,19.0
9,21,79.0,11.0,55.0,700.0,66.0,24.4,1011.5,10.7,0.0,3.3,SW,Dongsi,36.0
10,15,54.0,13.0,23.0,300.0,49.0,15.2,1014.7,-6.4,0.0,1.4,WSW,Aotizhongxin,16.0
7,15,155.0,14.0,24.0,1600.0,204.0,30.5,998.4,20.7,0.0,2.7,S,Shunyi,155.0
7,7,99.0,2.0,8.0,,49.0,26.6,999.3,25.0,0.0,1.6,ESE,Dingling,99.0
7,21,50.0,2.0,60.0,700.0,98.0,29.9,1000.4,13.6,0.0,3.3,NW,Tiantan,30.0
11,11,67.0,52.0,43.0,500.0,42.4116,13.3,1015.9,-5.3,0.0,1.1,NE,Huairou,45.0
1,16,14.0,8.0,18.0,300.0,79.0,6.9,1015.9,-10.4,0.0,3.0,NNW,Aotizhongxin,14.0
7,17,37.0,2.0,16.0,600.0,171.0,33.4,994.1,13.5,0.0,2.9,S,Changping,27.0
11,4,184.0,85.0,107.0,2600.0,,4.7,1015.3,0.8,0.0,0.9,NE,Aotizhongxin,155.0
3,4,21.0,2.0,24.0,200.0,67.0,12.6,1014.0,-9.8,0.0,2.7,ENE,Tiantan,9.0
10,5,106.0,9.0,39.0,1300.0,1.0,11.8,1008.7,11.2,0.0,1.0,NE,Nongzhanguan,83.0
7,13,14.0,2.0,17.0,400.0,107.0,25.2,994.2,22.3,1.0,0.8,ESE,Gucheng,14.0
5,20,163.0,12.0,24.0,600.0,137.0,22.0,1005.4,8.5,0.0,4.0,SSW,Guanyuan,52.0
5,23,35.0,7.0,69.0,500.0,35.0,21.8,1006.9,15.6,0.0,0.8,WSW,Wanshouxigong,32.0
6,1,79.0,5.0,55.0,400.0,72.0,26.0,1005.3,12.4,0.0,2.1,SW,Wanshouxigong,47.0
11,18,97.0,23.0,75.0,1400.0,5.7834,3.1,1015.2,-10.2,0.0,0.1,WSW,Gucheng,85.0
8,17,49.0,2.0,19.0,500.0,165.0,32.7,999.2,17.3,0.0,2.3,SW,Wanliu,25.0
8,15,25.0,8.0,28.0,600.0,144.0,30.8,1001.1,19.2,0.0,3.3,S,Tiantan,22.0
2,16,111.0,53.0,74.0,1600.0,16.0,2.0,1026.0,-11.9,0.0,2.0,SW,Guanyuan,114.0
8,19,98.0,6.0,26.0,900.0,152.0,24.2,1011.1,19.1,0.0,1.1,ESE,Tiantan,87.0
5,6,5.0,2.0,3.0,100.0,105.0,13.6,1007.3,-7.2,0.0,6.4,NW,Dingling,11.0
4,10,141.0,15.0,83.0,1300.0,47.0,19.3,993.8,6.7,0.0,1.9,SSE,Changping,141.0
10,17,19.0,2.0,28.0,500.0,30.0,12.9,1019.3,3.5,0.0,2.6,ENE,Guanyuan,7.0
12,16,79.0,32.0,31.0,900.0,47.0,3.5,1020.8,-14.2,0.0,4.1,NNW,Aotizhongxin,49.0
9,18,13.0,2.0,11.0,300.0,42.0,23.9,1008.9,17.9,0.0,1.1,N,Shunyi,7.0
8,22,100.0,4.0,40.0,900.0,118.0,26.7,1003.6,16.3,0.0,0.8,SSW,Tiantan,58.0
11,23,178.0,12.0,92.0,2800.0,2.0,0.1,1018.2,-5.1,0.0,0.6,ENE,Changping,138.0
2,6,92.0,5.0,36.0,1100.0,19.0,-2.7,1017.6,-5.7,0.0,0.8,WSW,Nongzhanguan,92.0
2,23,20.0,9.0,27.0,600.0,44.0,-0.8,1026.2,-18.4,0.0,3.0,N,Gucheng,10.0
1,22,203.0,44.0,83.0,1600.0,2.0,-4.0,1020.0,-18.3,0.0,1.3,W,Aotizhongxin,91.0
6,2,77.0,32.0,42.0,800.0,74.0,18.2,1003.2,9.3,0.0,1.3,E,Dongsi,69.0
6,15,16.0,2.0,10.0,200.0,93.0,32.5,1004.0,-6.0,0.0,4.1,NW,Shunyi,15.0
1,17,136.0,34.0,44.0,1000.0,65.0,1.2,1015.8,-9.2,0.0,0.5,W,Huairou,72.0
9,7,136.0,2.0,83.0,1500.0,2.0,19.8,1013.4,19.1,0.0,0.8,NE,Guanyuan,119.0
5,21,83.0,7.0,37.0,700.0,151.0,22.8,1010.4,6.5,0.0,0.9,SSE,Dongsi,55.0
7,7,55.0,4.0,52.0,700.0,18.0,19.4,1007.0,14.9,0.0,1.3,ENE,Nongzhanguan,55.0
7,5,133.0,2.0,49.0,900.0,10.0,24.3,1004.2,21.8,0.0,0.8,ENE,Shunyi,133.0
12,22,347.0,111.0,119.0,,8.0,0.9,1016.3,-0.4,0.0,1.4,ENE,Dongsi,386.0
1,0,35.0,41.0,32.0,1100.0,29.0,-6.3,1024.7,-21.5,0.0,1.4,NNW,Changping,32.0
10,21,136.0,10.0,114.0,,3.213,10.1,1015.8,2.7,0.0,0.0,N,Gucheng,66.0
5,21,196.0,21.0,75.0,900.0,132.0,23.3,1004.5,9.3,0.0,0.6,S,Gucheng,81.0
9,20,138.0,2.0,80.0,1500.0,57.0,21.975,1009.0,14.7,0.0,0.2,,Wanshouxigong,138.0
10,15,157.0,73.0,76.3716,2500.0,81.0,21.6,1010.8,12.4,0.0,1.4,SW,Wanliu,119.0
1,18,64.0,7.0,42.0,1200.0,34.0,0.75,1029.25,-22.1,0.0,1.7,SE,Dongsi,22.0
5,13,144.0,17.0,96.0,1200.0,121.0,27.2,1005.0,9.1,0.0,2.3,SW,Aotizhongxin,107.0
5,14,150.0,10.0,12.0,800.0,231.0,31.4,996.5,13.2,0.0,2.0,SSW,Gucheng,101.0
6,10,144.0,18.0,41.0,1400.0,81.0,25.8,1001.9,17.7,0.0,2.6,WSW,Nongzhanguan,138.0
1,7,11.0,28.0,16.0,300.0,,0.1,1022.3,-14.3,0.0,1.6,NW,Shunyi,8.0
10,23,249.0,26.0,86.0,2300.0,73.0,14.1,1016.9,13.6,0.0,0.0,N,Dongsi,237.0
11,9,27.0,11.0,36.0,700.0,14.1372,3.7,1022.7,-14.6,0.0,1.8,NNE,Tiantan,15.0
11,4,96.0,6.0,74.0,1400.0,,5.3,1022.7,1.4,0.0,1.2,NNE,Shunyi,93.0
4,18,25.0,3.0,,200.0,111.0,26.0,1002.4,-12.5,0.0,1.6,ENE,Dingling,10.0
7,12,172.0,2.0,31.0,1100.0,170.0,32.6,996.8,24.1,0.0,0.9,SSE,Gucheng,172.0
5,23,249.0,25.0,106.0,2100.0,81.0,24.7,1000.8,15.6,0.0,2.3,SE,Dongsi,150.0
2,8,14.0,2.0,3.0,300.0,58.0,-4.7,1022.1,-18.9,0.0,0.5,E,Huairou,8.0
10,4,82.0,3.0,60.0,800.0,2.0,6.8,1014.4,5.7,0.0,0.9,NE,Wanliu,53.0
7,15,55.0,2.0,14.0,500.0,192.0,35.7,997.6,21.6,0.0,4.0,SSE,Changping,55.0
8,8,61.0,2.0,22.0,800.0,62.0,25.1,1002.3,20.8,0.0,1.4,NNE,Shunyi,61.0
1,21,124.0,59.0,91.0,1800.0,1.0,3.1,1018.1,-11.3,0.0,1.7,SW,Wanshouxigong,58.0
12,20,99.0,8.0,43.0,500.0,31.0,6.8,1010.0,-15.9,0.0,2.8,WNW,Nongzhanguan,21.0
11,0,29.0,5.0,17.0,500.0,40.0,-0.8,1024.1,-14.0,0.0,1.1,N,Dingling,26.0
1,17,87.0,22.0,54.0,1200.0,34.0,-2.9,1026.2,-23.4,0.0,2.1,SW,Guanyuan,56.0
7,6,173.0,2.0,53.0,1400.0,10.0,24.2,994.4,23.5,0.0,0.8,ESE,Gucheng,173.0
4,20,110.0,21.0,80.0,800.0,15.0,15.7,1016.1,-1.9,0.0,1.2,SW,Shunyi,36.0
1,5,9.0,15.0,32.0,400.0,29.0,-2.0,1021.0,-21.5,0.0,1.9,ENE,Guanyuan,5.0
11,13,48.0,12.0,28.0,800.0,31.0,-2.6,1032.8,-4.6,0.7,1.7,SE,Shunyi,48.0
1,5,190.0,106.0,121.0,4000.0,1.0,-9.5,1025.9,-13.6,0.0,1.4,W,Wanshouxigong,147.0
10,2,104.0,2.0,68.0,1100.0,2.0,9.4,1007.7,4.0,0.0,0.0,N,Gucheng,39.0
3,7,93.0,26.0,68.0,1600.0,7.0,-1.7,1014.5,-12.1,0.0,0.8,NW,Shunyi,77.0
10,3,5.0,2.0,6.0,,29.0,7.7,1028.9,-13.3,0.0,1.5,NE,Shunyi,5.0
2,22,777.0,123.0,142.0,5100.0,11.0,-3.6,1016.9,-6.1,0.0,0.6,W,Gucheng,770.0
11,6,38.0,6.0,37.0,700.0,38.0,2.4,1021.6,-1.6,0.0,1.0,ENE,Aotizhongxin,38.0
7,9,82.0,2.0,21.0,800.0,77.0,27.7,999.0,21.0,0.0,1.5,NNW,Shunyi,47.0
11,10,176.0,13.0,102.0,4600.0,6.0,8.9,1017.0,5.8,0.0,1.6,NNE,Aotizhongxin,176.0
1,14,36.0,10.0,26.0,500.0,67.0,0.8,1023.2,-22.2,0.0,4.1,NW,Tiantan,18.0
11,8,118.0,3.0,60.0,1400.0,2.3562,6.7,1007.8,3.3,0.0,0.5,SSW,Huairou,101.0
8,5,130.0,3.0,20.0,1000.0,76.0,24.7,998.5,18.6,0.0,0.8,SE,Dingling,115.0
8,16,78.0,4.0,28.0,600.0,191.0,34.5,1001.5,17.3,0.0,2.0,S,Guanyuan,22.0
8,0,47.0,4.0,43.0,700.0,50.0,24.1,1002.4,21.4,0.0,0.4,ENE,Dongsi,47.0
3,12,41.0,9.0,57.0,700.0,42.0,20.4,1013.9,-5.5,0.0,2.5,SSW,Aotizhongxin,21.0
11,6,5.0,7.0,36.0,300.0,31.0,-1.0,1021.0,-8.7,0.0,0.7,N,Dongsi,3.0
4,15,34.0,8.0,21.0,400.0,109.0,28.6,1004.6,-4.8,0.0,1.1,ENE,Wanshouxigong,29.0
11,8,456.0,18.0,144.0,6700.0,2.0,0.1,1017.0,0.1,0.0,0.5,NW,Wanliu,331.0
9,7,78.0,26.0,61.0,2800.0,25.0,19.9,1011.8,16.9,0.0,0.0,E,Guanyuan,78.0
12,3,210.0,21.0,103.0,2500.0,2.0,-1.0,1013.5,-5.4,0.0,0.8,N,Dingling,210.0
6,23,45.0,2.0,35.0,600.0,67.0,21.8,1001.2,15.6,0.0,0.5,ESE,Gucheng,21.0
6,17,29.0,2.0,34.0,,90.0,27.1,993.7,14.8,0.0,1.7,ENE,Wanliu,19.0
10,6,33.0,2.0,18.0,100.0,22.0,9.525,1018.0,1.4,0.0,1.9,SE,Changping,16.0
6,0,70.0,3.0,34.0,1200.0,85.0,21.9,1002.6,17.9,0.0,1.0,SSE,Wanshouxigong,70.0
6,17,143.0,16.0,30.0,700.0,292.0,32.2,996.9,13.9,0.0,2.9,WSW,Aotizhongxin,83.0
9,8,105.0,5.0,74.0,1400.0,3.0,17.1,1005.6,10.2,0.0,0.8,ENE,Gucheng,66.0
7,23,79.0,10.0,28.0,800.0,122.0,24.4,1005.0,17.4,0.0,1.2,SSW,Wanliu,56.0
8,6,15.0,17.0,14.0,400.0,78.0,21.5,992.7,13.7,0.0,2.1,NNW,Dingling,8.0
6,15,33.0,13.0,32.0,600.0,164.0,28.7,998.9,8.9,0.0,0.3,E,Nongzhanguan,24.0
8,17,47.0,5.0,16.0,600.0,210.0,30.5,1000.8,19.2,0.0,1.1,WNW,Huairou,40.0
3,10,142.0,84.0,100.0,2399.0,95.0,9.4,1012.0,-8.2,0.0,1.5,NE,Guanyuan,111.0
7,9,202.0,2.0,38.0,1100.0,71.0,28.7,998.0,23.8,0.0,1.0,E,Gucheng,202.0
11,16,153.0,35.0,79.0,2500.0,2.0,3.2,1023.9,-2.8,0.0,2.0,WNW,Huairou,88.0
12,22,33.0,4.0,3.0,400.0,49.0,2.2,1024.0,-16.3,0.0,1.5,NNE,Dingling,12.0
6,7,11.0,2.0,18.0,400.0,65.0,20.0,999.6,13.9,0.0,2.0,NNE,Shunyi,11.0
7,23,31.0,,31.8215,,73.0,24.3,1001.5,23.6,1.7,0.1,E,Dongsi,56.0
5,16,18.0,2.0,14.0,300.0,90.0,23.5,1007.2,-4.7,0.0,2.3,NNW,Guanyuan,12.0
8,19,127.0,8.0,32.0,1300.0,220.0,28.4,1001.9,17.9,0.0,1.3,SSW,Wanshouxigong,42.0
1,3,24.0,2.0,31.0,800.0,4.0,-10.7,1020.5,-15.8,0.0,0.7,WNW,Huairou,24.0
3,12,35.0,11.0,32.0,600.0,86.0,11.0,1012.4,-11.1,0.0,1.9,SSW,Wanshouxigong,27.0
7,0,89.0,31.7016,82.5306,,11.0,26.0,999.3,18.9,0.0,1.2,E,Dongsi,47.0
2,16,210.0,132.0,106.0,3500.0,16.0,3.1,1021.3,-3.1,0.0,1.1,NE,Gucheng,209.0
9,10,115.0,20.0,61.0,1400.0,22.0,21.0,1015.9,16.6,0.0,2.3,SSE,Tiantan,104.0
7,13,24.0,3.0,29.0,1300.0,2.0,25.3,991.3,24.8,0.1,1.6,SSE,Wanshouxigong,31.0
6,10,15.0,2.0,26.0,500.0,78.0,27.6,995.6,15.6,0.0,1.0,WSW,Aotizhongxin,13.0
1,3,12.0,12.0,25.0,600.0,5.0,1.0,1021.8,-19.5,0.0,2.7,ENE,Wanshouxigong,9.0
